,SK_ID_BUREAU,MONTHS_BALANCE,STATUS
26028742,5574789,-26,C
26028743,5574789,-27,C
26028744,5574789,-28,C
26028745,5574789,-29,C
26028746,5574789,-30,C
26028747,5574789,-31,C
26028748,5574789,-32,C
26028749,5574789,-33,C
26028750,5574789,-34,C
26028751,5574789,-35,C
26028752,5574789,-36,C
26028753,5574789,-37,C
26028754,5574789,-38,C
26028755,5574789,-39,C
26028756,5574789,-40,C
26028757,5574789,-41,0
26028758,5574789,-42,0
26028759,5574789,-43,0
26028760,5574789,-44,0
26028761,5574789,-45,0
26028762,5574790,0,0
26028763,5574790,-1,0
26028764,5574790,-2,0
26028765,5574790,-3,0
26028766,5574790,-4,0
26028767,5574790,-5,0
26028768,5574790,-6,0
26028769,5574790,-7,0
26028770,5574790,-8,0
26028771,5574790,-9,0
26028772,5574790,-10,0
26028773,5574790,-11,0
26028774,5574790,-12,0
26028775,5574790,-13,0
26028776,5574790,-14,0
26028777,5574790,-15,0
26028778,5574790,-16,0
26028779,5574790,-17,0
26028780,5574790,-18,0
26028781,5574790,-19,0
26028782,5574790,-20,0
26028783,5574790,-21,0
26028784,5574790,-22,0
26028785,5574790,-23,0
26028786,5574790,-24,0
26028787,5574790,-25,0
26028788,5574790,-26,0
26028789,5574790,-27,0
26028790,5574790,-28,0
26028791,5574790,-29,0
26028792,5574790,-30,0
26028793,5574790,-31,0
26028794,5574790,-32,0
26028795,5574790,-33,0
26028796,5574790,-34,0
26028797,5574790,-35,0
26028798,5574790,-36,0
26028799,5574790,-37,0
26028800,5574790,-38,0
26028801,5574790,-39,0
26028802,5574790,-40,2
26028803,5574790,-41,1
26028804,5574790,-42,0
26028805,5574790,-43,0
26028806,5574790,-44,0
26028807,5574790,-45,0
26028808,5574790,-46,0
26028809,5574790,-47,0
26028810,5574790,-48,0
26028811,5574790,-49,0
26028812,5574790,-50,0
26028813,5574790,-51,0
26028814,5574790,-52,1
26028815,5574790,-53,0
26028816,5574790,-54,1
26028817,5574790,-55,0
26028818,5574790,-56,0
26028819,5574790,-57,0
26028820,5574790,-58,0
26028821,5574790,-59,0
26028822,5574790,-60,0
26028823,5574790,-61,0
26028824,5574790,-62,0
26028825,5574790,-63,0
26028826,5574790,-64,0
26028827,5574790,-65,0
26028828,5574791,0,C
26028829,5574791,-1,C
26028830,5574791,-2,C
26028831,5574791,-3,C
26028832,5574791,-4,C
26028833,5574791,-5,C
26028834,5574791,-6,C
26028835,5574791,-7,C
26028836,5574791,-8,C
26028837,5574791,-9,C
26028838,5574791,-10,C
26028839,5574791,-11,C
26028840,5574791,-12,C
26028841,5574791,-13,C
26028842,5574791,-14,C
26028843,5574791,-15,C
26028844,5574791,-16,C
26028845,5574791,-17,C
26028846,5574791,-18,C
26028847,5574791,-19,C
26028848,5574791,-20,C
26028849,5574791,-21,C
26028850,5574791,-22,C
26028851,5574791,-23,C
26028852,5574791,-24,C
26028853,5574791,-25,C
26028854,5574791,-26,C
26028855,5574791,-27,C
26028856,5574791,-28,C
26028857,5574791,-29,C
26028858,5574791,-30,C
26028859,5574791,-31,C
26028860,5574791,-32,C
26028861,5574791,-33,C
26028862,5574791,-34,C
26028863,5574791,-35,C
26028864,5574791,-36,C
26028865,5574791,-37,C
26028866,5574791,-38,C
26028867,5574791,-39,C
26028868,5574791,-40,C
26028869,5574791,-41,C
26028870,5574791,-42,C
26028871,5574791,-43,C
26028872,5574791,-44,C
26028873,5574791,-45,0
26028874,5574791,-46,0
26028875,5574791,-47,0
26028876,5574791,-48,0
26028877,5574791,-49,0
26028878,5574791,-50,0
26028879,5574791,-51,0
26028880,5574791,-52,0
26028881,5574791,-53,0
26028882,5574791,-54,0
26028883,5574791,-55,0
26028884,5574791,-56,0
26028885,5574791,-57,1
26028886,5574791,-58,1
26028887,5574791,-59,0
26028888,5574791,-60,0
26028889,5574791,-61,0
26028890,5574791,-62,0
26028891,5574791,-63,0
26028892,5574791,-64,0
26028893,5574791,-65,0
26209621,5369259,0,C
26209622,5369259,-1,C
26209623,5369259,-2,C
26209624,5369259,-3,C
26209625,5369259,-4,C
26209626,5369259,-5,C
26209627,5369259,-6,C
26209628,5369259,-7,C
26209629,5369259,-8,C
26209630,5369259,-9,C
26209631,5369259,-10,C
26209632,5369259,-11,C
26209633,5369259,-12,C
26209634,5369259,-13,C
26209635,5369259,-14,C
26209636,5369259,-15,0
26209637,5369259,-16,0
26209638,5369259,-17,0
26209639,5369259,-18,0
26209640,5369259,-19,0
26209641,5369259,-20,0
26209642,5369259,-21,0
26209643,5369259,-22,0
26209644,5369259,-23,0
26209645,5369259,-24,0
26209646,5369259,-25,0
26209647,5369259,-26,0
26209648,5369260,-13,X
26209649,5369260,-14,X
26209650,5369260,-15,X
26209651,5369260,-16,X
26209652,5369260,-17,X
26209653,5369260,-18,X
26209654,5369260,-19,X
26209655,5369260,-20,X
26209656,5369260,-21,X
26209657,5369260,-22,X
26209658,5369260,-23,X
26209659,5369260,-24,X
26209660,5369260,-25,X
26209661,5369260,-26,X
26209662,5369260,-27,X
26209663,5369260,-28,X
26209664,5369260,-29,X
26209665,5369260,-30,X
26209666,5369260,-31,X
26209667,5369260,-32,X
26209668,5369260,-33,X
26209669,5369260,-34,X
26209670,5369260,-35,X
26209671,5369260,-36,X
26209672,5369260,-37,X
26209673,5369260,-38,X
26209674,5369260,-39,X
26209675,5369261,0,C
26209676,5369261,-1,C
26209677,5369261,-2,C
26209678,5369261,-3,C
26209679,5369261,-4,C
26209680,5369261,-5,C
26209681,5369261,-6,C
26209682,5369261,-7,C
26209683,5369261,-8,C
26209684,5369261,-9,C
26209685,5369261,-10,C
26209686,5369261,-11,C
26209687,5369261,-12,C
26209688,5369261,-13,C
26209689,5369261,-14,C
26209690,5369261,-15,C
26209691,5369261,-16,C
26209692,5369261,-17,C
26209693,5369261,-18,C
26209694,5369261,-19,C
26209695,5369261,-20,C
26209696,5369261,-21,C
26209697,5369261,-22,C
26209698,5369261,-23,C
26209699,5369261,-24,C
26209700,5369261,-25,C
26209701,5369261,-26,C
26209702,5369261,-27,C
26209703,5369261,-28,C
26209704,5369261,-29,C
26209705,5369261,-30,C
26209706,5369261,-31,C
26209707,5369261,-32,C
26209708,5369261,-33,C
26209709,5369261,-34,C
26209710,5369261,-35,C
26209711,5369261,-36,C
26209712,5369261,-37,C
26209713,5369261,-38,C
26209714,5369261,-39,C
26209715,5369261,-40,C
26209716,5369261,-41,C
26209717,5369261,-42,C
26209718,5369261,-43,C
26209719,5369261,-44,0
26209720,5369261,-45,0
26209721,5369261,-46,0
26209722,5369261,-47,0
26209723,5369261,-48,0
26209724,5369261,-49,0
26209725,5369261,-50,0
26209726,5369261,-51,0
26209727,5369261,-52,0
26209728,5369261,-53,0
26209729,5369261,-54,0
26209730,5369261,-55,X
26209731,5369262,0,C
26209732,5369262,-1,C
26209733,5369262,-2,C
26209734,5369262,-3,C
26209735,5369262,-4,C
26209736,5369262,-5,C
26209737,5369262,-6,C
26209738,5369262,-7,C
26209739,5369262,-8,C
26209740,5369262,-9,C
26209741,5369262,-10,C
26209742,5369262,-11,C
26209743,5369262,-12,C
26209744,5369262,-13,C
26209745,5369262,-14,C
26209746,5369262,-15,C
26209747,5369262,-16,C
26209748,5369262,-17,C
26209749,5369262,-18,C
26209750,5369262,-19,C
26209751,5369262,-20,C
26209752,5369262,-21,C
26209753,5369262,-22,C
26209754,5369262,-23,C
26209755,5369262,-24,C
26209756,5369262,-25,C
26209757,5369262,-26,C
26209758,5369262,-27,C
26209759,5369262,-28,0
26209760,5369262,-29,0
26209761,5369262,-30,0
26209762,5369262,-31,0
26209763,5369262,-32,0
26209764,5369262,-33,0
26209765,5369262,-34,0
26209766,5369262,-35,0
26209767,5369262,-36,0
26209768,5369262,-37,0
26209769,5369262,-38,0
26209770,5369262,-39,0
26700715,5564644,0,C
26700716,5564644,-1,C
26700717,5564644,-2,C
26700718,5564644,-3,C
26700719,5564644,-4,C
26700720,5564644,-5,C
26700721,5564644,-6,C
26700722,5564644,-7,C
26700723,5564644,-8,C
26700724,5564644,-9,C
26700725,5564644,-10,C
26700726,5564644,-11,C
26700727,5564644,-12,C
26700728,5564644,-13,C
26700729,5564644,-14,C
26700730,5564644,-15,C
26700731,5564644,-16,C
26700732,5564644,-17,C
26700733,5564644,-18,C
26700734,5564644,-19,C
26700735,5564644,-20,C
26700736,5564644,-21,C
26700737,5564644,-22,C
26700738,5564644,-23,C
26700739,5564644,-24,C
26700740,5564644,-25,C
26700741,5564644,-26,C
26700742,5564644,-27,C
26700743,5564644,-28,C
26700744,5564644,-29,C
26700745,5564644,-30,C
26700746,5564644,-31,C
26700747,5564644,-32,C
26700748,5564644,-33,C
26700749,5564644,-34,C
26700750,5564644,-35,C
26700751,5564644,-36,C
26700752,5564644,-37,C
26700753,5564644,-38,C
26700754,5564644,-39,C
26700755,5564644,-40,C
26700756,5564644,-41,C
26700757,5564644,-42,C
26700758,5564644,-43,C
26700759,5564644,-44,0
26700760,5564644,-45,0
26700761,5564644,-46,0
26700762,5564644,-47,0
26700763,5564644,-48,0
26700764,5564644,-49,0
26700765,5564644,-50,0
26700766,5564644,-51,0
26700767,5564644,-52,0
26700768,5564644,-53,0
26700769,5564644,-54,0
26700770,5564644,-55,X
