,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
3405270,2038692,100013,-95,0.0,157500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3407077,2833536,100067,-60,35033.94,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,33753.6,35033.94,35033.94,0.0,0,0.0,0.0,26.0,Active,0,0
3408597,2038692,100013,-82,78376.5,157500,0.0,0.0,0.0,0.0,7875.0,80100.0,80100.0,74371.095,78376.5,78376.5,0.0,0,0.0,0.0,7.0,Active,0,0
3414521,1595956,100100,-20,0.0,90000,0.0,0.0,0.0,0.0,0.0,483.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
3421780,2628319,100082,-50,0.0,135000,0.0,0.0,0.0,0.0,0.0,315.0,315.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3437370,1843384,100011,-41,0.0,180000,0.0,0.0,0.0,0.0,0.0,563.355,0.0,0.0,-563.355,-563.355,0.0,0,0.0,0.0,33.0,Active,0,0
3437761,2038692,100013,-49,0.0,157500,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,-274.32,-274.32,0.0,0,0.0,0.0,22.0,Active,0,0
3444061,2137382,100042,-53,86679.945,90000,0.0,741.6,0.0,741.6,4500.0,9000.0,9000.0,83953.53,86679.945,86679.945,0.0,2,0.0,2.0,31.0,Active,0,0
3444536,1595956,100100,-48,0.0,90000,0.0,0.0,0.0,0.0,0.0,320.13,0.0,0.0,-320.13,-320.13,0.0,0,0.0,0.0,43.0,Active,0,0
3450296,1787234,100059,-8,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3459295,1557583,100043,-16,325621.125,427500,0.0,0.0,0.0,0.0,17265.645,16875.0,0.0,320647.635,325621.125,325621.125,0.0,0,0.0,0.0,16.0,Active,0,0
3461657,2833536,100067,-53,27430.695,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,26249.31,27430.695,27430.695,0.0,0,0.0,0.0,33.0,Active,0,0
3466485,2833536,100067,-35,0.0,45000,0.0,0.0,0.0,0.0,0.0,168.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
3467855,1595956,100100,-38,48542.625,90000,0.0,0.0,0.0,0.0,4500.0,45000.0,45000.0,46336.545,48542.625,48542.625,0.0,0,0.0,0.0,47.0,Active,0,0
3467889,1856124,100086,-33,5208.57,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,3348.72,5208.57,5208.57,0.0,0,0.0,0.0,48.0,Active,0,0
3471853,1596605,100075,-7,172710.36,225000,79200.0,80590.5,0.0,1390.5,2946.465,9000.0,9000.0,146334.6,158719.905,158719.905,8.0,9,0.0,1.0,2.0,Active,0,0
3472023,2038692,100013,-89,139161.6,157500,0.0,0.0,0.0,0.0,7875.0,27000.0,27000.0,134420.22,139161.6,139161.6,0.0,0,0.0,0.0,1.0,Active,0,0
3474550,2038692,100013,-91,0.0,157500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3475418,2038692,100013,-93,0.0,157500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3480511,2038692,100013,-52,0.0,157500,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,-274.32,-274.32,0.0,0,0.0,0.0,22.0,Active,0,0
3488132,1472630,100047,-21,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3490820,1595956,100100,-62,66659.805,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,63852.84,66659.805,66659.805,0.0,0,0.0,0.0,32.0,Active,1,1
3496222,1595956,100100,-58,63600.075,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,59072.985,63600.075,63600.075,0.0,0,0.0,0.0,36.0,Active,1,1
3496910,1843384,100011,-3,0.0,90000,0.0,0.0,0.0,0.0,0.0,563.355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
3502339,1856124,100086,-18,0.0,112500,0.0,0.0,0.0,0.0,0.0,414.54,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
3502416,2833536,100067,-28,0.0,45000,0.0,0.0,0.0,0.0,0.0,168.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
3506091,1856124,100086,-21,0.0,112500,0.0,0.0,0.0,0.0,0.0,414.54,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
3509719,1787234,100059,-9,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3518134,2628319,100082,-23,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3522190,1060558,100048,-26,115797.96,225000,0.0,31837.5,0.0,31837.5,4585.14,4950.0,4950.0,113639.94,116600.31,116600.31,0.0,1,0.0,1.0,4.0,Active,0,0
3522355,1557583,100043,-23,394167.33,427500,0.0,0.0,0.0,0.0,20989.665,43650.0,23120.235,388095.345,394167.33,394167.33,0.0,0,0.0,0.0,9.0,Active,0,0
3526714,1856124,100086,-70,98919.0,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,94957.83,98919.0,98919.0,0.0,0,0.0,0.0,11.0,Active,0,0
3537292,1914954,100028,-46,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3540130,1472630,100047,-30,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3543828,2833536,100067,-68,42334.74,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,40919.94,42334.74,42334.74,0.0,0,0.0,0.0,18.0,Active,0,0
3546467,2628319,100082,-68,302.31,135000,0.0,0.0,0.0,0.0,656.19,353.88,0.0,0.0,302.31,302.31,0.0,0,0.0,0.0,20.0,Active,1,0
3551202,1914954,100028,-23,7431.3,225000,0.0,3649.77,0.0,3649.77,10084.05,10125.0,10125.0,6878.385,7431.3,7431.3,0.0,3,0.0,3.0,18.0,Active,0,0
3556802,2833536,100067,-64,41028.435,45000,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,38353.41,41028.435,41028.435,0.0,0,0.0,0.0,22.0,Active,1,1
3557412,1472630,100047,-29,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
3559277,1856124,100086,-25,0.0,112500,0.0,0.0,0.0,0.0,0.0,414.54,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
3561263,2833536,100067,-79,40195.35,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,38874.24,40195.35,40195.35,0.0,0,0.0,0.0,7.0,Active,0,0
3565926,1557583,100043,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
3569496,1856124,100086,-39,26487.765,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,24127.74,26487.765,26487.765,0.0,0,0.0,0.0,42.0,Active,0,0
3575075,1843384,100011,-53,99493.29,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,95130.63,99493.29,99493.29,0.0,0,0.0,0.0,22.0,Active,0,0
3582868,1843384,100011,-35,0.0,180000,0.0,0.0,0.0,0.0,0.0,563.355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
3588080,2628319,100082,-55,245.61,135000,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,245.61,245.61,0.0,0,0.0,0.0,30.0,Active,91,0
3589449,2628319,100082,-75,95228.28,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,91065.33,95228.28,95228.28,0.0,0,0.0,0.0,13.0,Active,0,0
3591537,2833536,100067,-25,24960.915,45000,0.0,19975.5,0.0,19975.5,2250.0,7875.0,7875.0,23857.155,24960.915,24960.915,0.0,2,0.0,2.0,41.0,Active,0,0
3596952,1856124,100086,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,414.54,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
3598276,2137382,100042,-24,0.0,90000,0.0,0.0,0.0,0.0,0.0,32.85,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
3601018,2628319,100082,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3601269,1499902,100023,-6,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3604344,2038692,100013,-28,0.0,157500,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
3615520,2628319,100082,-88,93186.495,135000,90000.0,90000.0,0.0,0.0,,0.0,0.0,90000.0,93186.495,93186.495,2.0,2,0.0,0.0,,Active,0,0
3620178,2628319,100082,-45,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,-69.39,-69.39,0.0,0,0.0,0.0,30.0,Active,0,0
3623648,1691588,100077,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3623733,2038692,100013,-15,0.0,45000,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
3628953,1209367,100049,-2,133348.95,135000,0.0,3689.37,0.0,3689.37,5962.275,6949.755,211.86,131697.225,133348.95,133348.95,0.0,2,0.0,2.0,5.0,Active,0,0
3632527,2038692,100013,-73,0.0,157500,0.0,0.0,0.0,0.0,0.0,870.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
3634839,1565121,100083,-22,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3636295,2628319,100082,-48,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3637571,1843384,100011,-7,0.0,90000,0.0,0.0,0.0,0.0,0.0,563.355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
3650235,2628319,100082,-43,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,-69.39,-69.39,0.0,0,0.0,0.0,30.0,Active,0,0
3655495,1914954,100028,-21,10670.4,225000,0.0,10839.6,0.0,10839.6,9150.3,5175.0,5175.0,10314.9,10670.4,10670.4,0.0,3,0.0,3.0,20.0,Active,0,0
3655913,1856124,100086,-63,91878.3,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,88074.315,91878.3,91878.3,0.0,0,0.0,0.0,18.0,Active,1,1
3656966,1914954,100028,-34,14204.925,225000,0.0,16621.515,0.0,16621.515,3448.485,6300.0,6300.0,13770.0,14204.925,14204.925,0.0,7,0.0,7.0,9.0,Active,0,0
3673483,1595956,100100,-68,92012.58,90000,4500.0,4500.0,0.0,0.0,4500.0,0.0,0.0,85594.275,92012.58,92012.58,1.0,1,0.0,0.0,26.0,Active,1,1
3680363,2628319,100082,-29,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3681627,1843384,100011,-45,59544.765,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,55806.705,59544.765,59544.765,0.0,0,0.0,0.0,30.0,Active,0,0
3684780,2833536,100067,-19,41690.655,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,40355.82,41690.655,41690.655,0.0,0,0.0,0.0,47.0,Active,0,0
3689342,2038692,100013,-64,67.5,157500,0.0,0.0,0.0,0.0,410.985,820.305,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
3689439,1595956,100100,-59,61296.84,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,59072.985,61296.84,61296.84,0.0,0,0.0,0.0,35.0,Active,0,0
3693694,2833536,100067,-55,29550.375,45000,0.0,0.0,0.0,0.0,2250.0,2700.0,2700.0,28353.645,29550.375,29550.375,0.0,0,0.0,0.0,31.0,Active,0,0
3695820,2038692,100013,-36,0.0,157500,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
3699768,2621538,100036,-13,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3702428,2594025,100021,-11,0.0,675000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
3702528,1060558,100048,-15,1865.88,225000,0.0,0.0,0.0,0.0,7245.765,148500.0,148500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
3715825,1595956,100100,-16,0.0,45000,0.0,0.0,0.0,0.0,0.0,483.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
3717234,2628319,100082,-40,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,-69.39,-69.39,0.0,0,0.0,0.0,30.0,Active,0,0
3718066,2038692,100013,-85,688.545,157500,0.0,0.0,0.0,0.0,7875.0,73305.0,73305.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
3720818,2038692,100013,-35,0.0,157500,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
3724862,1472630,100047,-16,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3727040,1856124,100086,-34,8973.72,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,7019.73,8973.72,8973.72,0.0,0,0.0,0.0,47.0,Active,0,0
3727775,1843384,100011,-40,0.0,180000,0.0,0.0,0.0,0.0,0.0,563.355,0.0,0.0,-563.355,-563.355,0.0,0,0.0,0.0,33.0,Active,0,0
3728207,1856124,100086,-38,23138.19,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,20862.765,23138.19,23138.19,0.0,0,0.0,0.0,43.0,Active,0,0
3729001,2038692,100013,-77,1140.93,157500,0.0,0.0,0.0,0.0,7875.0,153675.0,153675.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
3745556,2628319,100082,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3749066,1914954,100028,-12,16717.41,225000,0.0,18125.19,0.0,18125.19,8772.525,13275.0,13275.0,16192.215,16361.91,16361.91,0.0,12,0.0,12.0,29.0,Active,0,0
3750600,2833536,100067,-26,11756.655,45000,0.0,11250.0,0.0,11250.0,0.0,168.345,0.0,11081.655,11756.655,11756.655,0.0,1,0.0,1.0,40.0,Active,0,0
3754323,2833536,100067,-31,0.0,45000,0.0,0.0,0.0,0.0,0.0,168.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
3755953,2038692,100013,-33,0.0,157500,0.0,0.0,0.0,0.0,0.0,274.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
3759941,2628319,100082,-39,0.0,135000,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,-69.39,-69.39,0.0,0,0.0,0.0,30.0,Active,0,0
3760842,1595956,100100,-82,78098.94,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,75487.635,78098.94,78098.94,0.0,0,0.0,0.0,12.0,Active,0,0
3781094,2137382,100042,-47,69223.185,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,66799.44,69223.185,69223.185,0.0,0,0.0,0.0,37.0,Active,0,0
3785955,2137382,100042,-70,47258.91,90000,27000.0,27000.0,0.0,0.0,4500.0,13500.0,13500.0,43184.52,47258.91,47258.91,2.0,2,0.0,0.0,14.0,Active,0,0
3791132,2137382,100042,-42,0.0,90000,0.0,0.0,0.0,0.0,0.0,32.85,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
3795406,1843384,100011,-16,0.0,180000,0.0,0.0,0.0,0.0,0.0,563.355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
3797754,2137382,100042,-40,0.0,90000,0.0,0.0,0.0,0.0,0.0,32.85,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
3800686,1595956,100100,-61,65719.935,90000,4500.0,4500.0,0.0,0.0,4500.0,9000.0,9000.0,62159.805,65719.935,65719.935,1.0,1,0.0,0.0,33.0,Active,0,0
3805973,1843384,100011,-69,166628.16,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,161289.72,166628.16,166628.16,0.0,0,0.0,0.0,6.0,Active,0,0
3812578,1565121,100083,-21,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3816187,2621538,100036,-7,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3817265,2628319,100082,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,69.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
3818547,1595956,100100,-14,0.0,45000,0.0,0.0,0.0,0.0,0.0,483.345,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Active,0,0
3818704,1472630,100047,-11,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
3822975,2833536,100067,-10,44691.3,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,43303.455,44691.3,44691.3,0.0,0,0.0,0.0,56.0,Active,0,0
