,SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1321542,2137382,100042,0.0,60,-1580.0,-1580.0,4500.0,4500.0
1322795,2038692,100013,0.0,37,-2084.0,-2083.0,7875.0,7875.0
1322885,2378725,100078,1.0,14,-496.0,-496.0,24345.855,24345.855
1323062,1950847,100061,1.0,11,-1242.0,-1235.0,6006.285,5859.135
1323544,1361907,100073,1.0,18,-247.0,-248.0,19196.73,19196.73
1325011,2314167,100045,1.0,6,-1688.0,-1698.0,8334.405,8334.405
1325796,2340827,100063,1.0,6,-1366.0,-1368.0,12495.24,12495.24
1327389,1874778,100056,1.0,44,-846.0,-862.0,21678.705,21678.705
1327832,2038692,100013,0.0,50,-1872.0,-1901.0,67.5,67.5
1327993,1882178,100092,1.0,6,-2205.0,-2212.0,7062.975,7062.975
1329526,1110212,100098,1.0,6,-437.0,-462.0,10629.72,10629.72
1330306,1914954,100028,0.0,27,-897.0,-897.0,168.705,168.705
1331689,1137041,100044,1.0,3,-2510.0,-2523.0,12088.8,12088.8
1332120,2137382,100042,0.0,68,-1469.0,-1469.0,4500.0,4500.0
1332448,1305890,100093,1.0,11,-1570.0,-1574.0,10663.875,10663.875
1332637,1219930,100035,1.0,4,-1952.0,-1953.0,5413.365,5413.365
1332961,1125423,100042,1.0,2,-2689.0,-2706.0,10602.45,10602.45
1333314,2628319,100082,0.0,18,-2412.0,-2412.0,15750.0,15750.0
1335355,1194857,100061,1.0,13,-319.0,-323.0,44223.12,44223.12
1335674,1315507,100093,1.0,1,-771.0,-801.0,3080.835,3080.835
1336164,2832301,100055,2.0,1,-322.0,-345.0,39848.4,39848.4
1337498,2088496,100044,1.0,22,-1699.0,-1729.0,22962.33,51.3
1337649,1692033,100007,1.0,7,-164.0,-166.0,16037.64,16037.64
1341844,2754687,100067,1.0,11,-691.0,-694.0,9222.3,9222.3
1342653,2794143,100011,1.0,4,-1069.0,-1079.0,31295.25,31295.25
1343774,2829726,100028,2.0,11,-1473.0,-1482.0,5897.52,5897.52
1343780,1596605,100075,0.0,20,-82.0,-82.0,67500.0,67500.0
1343813,1168900,100051,1.0,16,-75.0,-77.0,6887.16,6887.16
1344867,2628319,100082,0.0,81,-652.0,-652.0,69.39,69.39
1344869,2467922,100069,1.0,1,-1173.0,-1179.0,17250.795,17250.795
1345503,1843384,100011,0.0,68,-280.0,-280.0,563.355,563.355
1347555,2038692,100013,0.0,97,-499.0,-499.0,274.32,274.32
1348324,1595956,100100,0.0,77,-1138.0,-1138.0,4500.0,4500.0
1348937,1594297,100013,1.0,14,-436.0,-427.0,23153.985,23105.79
1350720,1692033,100007,1.0,6,-194.0,-198.0,16037.64,16037.64
1353605,2570592,100073,1.0,8,-666.0,-667.0,55973.295,55973.295
1354673,1843384,100011,0.0,41,-1103.0,-1103.0,563.355,563.355
1355876,1108870,100013,1.0,5,-122.0,-103.0,4742.415,23.58
1356064,1461368,100040,1.0,17,-527.0,-532.0,18984.24,18984.24
1356140,2833536,100067,0.0,86,-568.0,-568.0,2250.0,2250.0
1358048,2038692,100013,0.0,72,-1261.0,-1261.0,274.32,274.32
1359523,1595956,100100,0.0,28,-2282.0,-2296.0,4500.0,4500.0
1360325,1642618,100071,1.0,12,-693.0,-703.0,59854.68,59854.68
1360538,1305890,100093,1.0,5,-1750.0,-1756.0,10663.875,10663.875
1361107,1514468,100059,1.0,2,-1225.0,-1233.0,68565.375,68565.375
1361244,2492683,100043,1.0,15,-769.0,-800.0,10363.275,10363.275
1362986,2088496,100044,1.0,18,-1819.0,-1850.0,22962.33,10.62
1364514,2038692,100013,0.0,61,-1595.0,-1595.0,274.32,274.32
1366002,2635998,100072,2.0,3,-592.0,-596.0,20636.955,20636.955
1367717,1874778,100056,1.0,35,-1116.0,-1137.0,21678.705,21678.705
1368117,1189316,100025,1.0,2,-1639.0,-1645.0,23833.575,23833.575
1368449,1874778,100056,1.0,47,-756.0,-772.0,21678.705,21678.705
1368573,1620327,100019,1.0,4,-804.0,-870.0,10518.615,10518.615
1371261,1643964,100042,1.0,3,-2247.0,-2252.0,13431.6,13431.6
1375914,2038692,100013,0.0,40,-2023.0,-2030.0,7875.0,7875.0
1376262,2411919,100023,1.0,6,-1669.0,-1691.0,7992.0,7992.0
1376508,1514328,100032,1.0,2,-1436.0,-1479.0,7910.145,7910.145
1376549,1585092,100089,1.0,9,-1521.0,-1513.0,13657.455,9674.595
1376996,1595956,100100,0.0,47,-1797.0,-1817.0,4500.0,4500.0
1377278,2038692,100013,0.0,55,-1779.0,-1779.0,274.32,274.32
1377453,1677978,100078,1.0,13,-2422.0,-2421.0,9441.54,9441.54
1378538,1060558,100048,0.0,10,-791.0,-791.0,364.86,364.86
1379282,1029269,100039,1.0,5,-1646.0,-1687.0,5074.29,5074.29
1379542,2769249,100017,1.0,2,-2368.0,-2375.0,16967.295,16967.295
1380425,1027737,100015,1.0,10,-2090.0,-2108.0,7584.525,7584.525
1382379,1528842,100061,3.0,22,-137.0,-147.0,34431.48,34431.48
1383891,2378725,100078,1.0,17,-406.0,-425.0,24345.855,24345.855
1384771,1595956,100100,0.0,51,-1675.0,-1689.0,4500.0,4500.0
1385963,1856124,100086,0.0,42,-1216.0,-1219.0,5625.0,5625.0
1387248,2314167,100045,1.0,14,-1448.0,-1453.0,8334.405,8334.405
1387895,1514918,100049,1.0,1,-1450.0,-1465.0,5791.725,5791.725
1387918,2087567,100081,1.0,6,-2334.0,-2355.0,6075.63,6075.63
1389329,2628319,100082,0.0,89,-409.0,-409.0,69.39,69.39
1390166,1131053,100023,1.0,6,-2243.0,-2267.0,8519.13,8519.13
1390511,1038818,100002,1.0,18,-55.0,-67.0,9251.775,9251.775
1390683,2570592,100073,1.0,4,-786.0,-787.0,55973.295,55973.295
1390970,2227125,100009,1.0,1,-274.0,-285.0,8821.26,8821.26
1391150,2833536,100067,0.0,19,-2139.0,-2143.0,2250.0,2250.0
1392637,2708182,100093,1.0,2,-436.0,-437.0,8174.205,8174.205
1393228,1940724,100007,1.0,6,-926.0,-926.0,22678.785,22678.785
1394909,1361907,100073,1.0,23,-97.0,-98.0,19196.73,19196.73
1396426,1025031,100078,1.0,1,-1564.0,-1572.0,11508.3,11508.3
1397387,2408142,100080,1.0,3,-299.0,-299.0,31778.73,31778.73
1398412,2327930,100038,1.0,3,-727.0,-745.0,11100.6,11100.6
1398437,1595956,100100,0.0,24,-2390.0,-2390.0,4500.0,4500.0
1398808,1060558,100048,0.0,53,-10.0,-10.0,2250.0,2250.0
1399440,1944776,100054,1.0,7,-1035.0,-1034.0,6582.87,6582.87
1400522,1223113,100046,1.0,16,-59.0,-60.0,28390.635,28390.635
1402182,1430602,100011,1.0,1,-2477.0,-2477.0,14614.335,14614.335
1402324,1060558,100048,0.0,19,-635.0,-636.0,8576.685,8576.685
1402692,2426800,100047,1.0,6,-1287.0,-1287.0,11117.7,11117.7
1404710,1845713,100040,2.0,6,-2780.0,-2780.0,17201.115,17201.115
1405203,1514328,100032,1.0,5,-1346.0,-1402.0,7910.145,7910.145
1405342,2038692,100013,0.0,91,-683.0,-683.0,274.32,274.32
1406033,1413109,100009,1.0,2,-388.0,-394.0,8996.76,8996.76
1406354,1636219,100056,1.0,4,-2702.0,-2702.0,13502.385,13502.385
1408717,1251047,100016,1.0,13,-657.0,-667.0,14480.46,14476.5
1409374,2746640,100084,1.0,6,-1294.0,-1294.0,16486.425,16486.425
1410308,1461368,100040,1.0,15,-587.0,-592.0,18984.24,18984.24
1410708,1008517,100066,1.0,2,-768.0,-778.0,7589.925,7589.925
1413253,2243464,100050,1.0,10,-189.0,-198.0,6919.605,6919.605
1413679,2462742,100007,1.0,3,-1676.0,-1681.0,3601.53,3601.53
1413893,2218188,100008,1.0,2,-309.0,-330.0,17885.835,17885.835
1414643,2001242,100007,2.0,14,-444.0,-451.0,16509.6,16509.6
1415653,1856124,100086,0.0,17,-1976.0,-1949.0,5625.0,5625.0
1415654,1856124,100086,0.0,27,-1670.0,-1665.0,5625.0,5625.0
1415942,1642618,100071,1.0,11,-723.0,-733.0,60289.425,60289.425
1417320,1239349,100025,1.0,1,-858.0,-857.0,39798.99,39798.99
1418909,1594297,100013,1.0,15,-406.0,-403.0,23153.985,23084.775
1420625,1940724,100007,1.0,12,-746.0,-752.0,22485.69,22485.69
1421092,1677977,100078,1.0,5,-1132.0,-1133.0,19548.81,19548.81
1421350,2833536,100067,0.0,22,-2078.0,-2084.0,2250.0,2250.0
1421369,1692033,100007,1.0,5,-224.0,-226.0,16037.64,16037.64
1421521,2833536,100067,0.0,58,-1224.0,-1224.0,168.345,168.345
1421546,2551852,100066,1.0,2,-588.0,-594.0,10729.44,10729.44
1425219,1361907,100073,1.0,14,-367.0,-363.0,19196.73,19124.235
1425555,1561428,100099,2.0,9,-984.0,-994.0,14255.73,14255.73
1425705,1515914,100016,1.0,5,-2219.0,-2223.0,6042.915,6042.915
1425808,1595956,100100,0.0,99,-700.0,-700.0,483.345,483.345
1425997,2340827,100063,1.0,4,-1426.0,-1427.0,12495.24,12495.24
1426179,2833536,100067,0.0,92,-405.0,-418.0,2250.0,2250.0
1427632,1209367,100049,0.0,4,-154.0,-167.0,4771.26,4771.26
1428010,1595956,100100,0.0,67,-1339.0,-1339.0,320.13,320.13
1431137,1677977,100078,1.0,18,-742.0,-743.0,19548.81,19548.81
1431676,1595956,100100,0.0,6,-2740.0,-2758.0,4500.0,4500.0
1433999,1319299,100022,1.0,5,-89.0,-114.0,6765.975,6765.975
1434728,1232720,100049,1.0,1,-563.0,-569.0,6103.305,6103.305
1435077,1677977,100078,1.0,11,-952.0,-952.0,19548.81,19548.81
1435473,1060558,100048,0.0,15,-694.0,-699.0,6557.445,6557.445
1438885,1030188,100069,1.0,4,-911.0,-931.0,30174.435,30174.435
1439222,2203713,100080,1.0,12,-646.0,-648.0,19668.69,19668.69
1441006,2833536,100067,0.0,55,-1316.0,-1316.0,168.345,168.345
1442039,1570873,100100,1.0,5,-826.0,-869.0,8831.115,8831.115
1442283,1923010,100037,1.0,5,-2461.0,-2495.0,25595.82,25595.82
1442959,1137041,100044,1.0,16,-2120.0,-2158.0,12088.8,12088.8
1443570,1843384,100011,0.0,28,-1408.0,-1412.0,9000.0,9000.0
1443745,1636219,100056,1.0,9,-2552.0,-2552.0,13502.385,13502.385
1446355,2462742,100007,1.0,6,-1586.0,-1585.0,3601.53,3601.53
1448761,1636219,100056,1.0,10,-2522.0,-2522.0,13502.385,13502.385
1449256,1194857,100061,1.0,7,-499.0,-510.0,44223.12,44223.12
1450384,1207842,100087,1.0,2,-534.0,-543.0,6797.16,6797.16
1452451,1677977,100078,1.0,7,-1072.0,-1073.0,19548.81,19548.81
1452841,2833536,100067,0.0,80,-659.0,-659.0,4275.0,4275.0
1453253,2001242,100007,1.0,2,-804.0,-806.0,16509.6,16509.6
1457438,2203713,100080,1.0,8,-766.0,-766.0,19668.69,19668.69
1457997,2415992,100093,1.0,12,-1673.0,-1677.0,2420.82,2420.82
1458541,1914954,100028,0.0,19,-1024.0,-1024.0,1800.0,1800.0
1459170,2052027,100045,2.0,20,-417.0,-417.0,50444.73,50444.73
1459230,1461368,100040,1.0,12,-677.0,-681.0,18984.24,18984.24
1459260,1046038,100084,1.0,3,-2041.0,-2055.0,14956.2,14956.2
1464367,2037234,100033,1.0,1,-818.0,-823.0,5542.92,5542.92
1464560,1251047,100016,1.0,14,-627.0,-634.0,14480.46,14476.5
1464599,2651825,100071,1.0,4,-1451.0,-1466.0,10097.595,10097.595
1464969,1186888,100008,1.0,6,-2341.0,-2365.0,8003.475,8003.475
1465244,1209367,100049,0.0,3,-182.0,-182.0,46.485,46.485
1465331,2628319,100082,0.0,38,-1902.0,-1915.0,6750.0,6750.0
1465958,2803221,100045,1.0,11,-1160.0,-1192.0,9011.61,1184.355
1466537,1882178,100092,1.0,3,-2295.0,-2318.0,7062.975,7062.975
1467931,1514328,100032,1.0,4,-1376.0,-1433.0,7910.145,7910.145
1469623,1168900,100051,1.0,15,-105.0,-106.0,6887.16,6887.16
1471887,2314167,100045,1.0,8,-1628.0,-1646.0,8334.405,8334.405
1472525,1670175,100035,1.0,15,-977.0,-1000.0,22857.75,1394.37
1474415,1362017,100069,1.0,8,-446.0,-448.0,13345.695,13345.695
1475983,2396755,100003,1.0,10,-2040.0,-2044.0,6737.31,6737.31
1476604,1955764,100064,1.0,11,-277.0,-279.0,2144.61,2144.61
1478578,2492683,100043,1.0,23,-529.0,-653.0,10363.275,10363.275
1478621,1369693,100001,1.0,1,-1709.0,-1715.0,3951.0,3951.0
1478784,1112703,100009,1.0,2,-1501.0,-1508.0,9845.01,9845.01
1479247,1025031,100078,1.0,2,-1534.0,-1544.0,11508.3,11508.3
1479439,2052027,100045,2.0,2,-957.0,-961.0,50444.73,50444.73
1479602,1528842,100061,3.0,9,-527.0,-552.0,34431.48,34431.48
1479922,2636178,100003,1.0,1,-797.0,-806.0,64567.665,64567.665
1480201,2052027,100045,2.0,16,-537.0,-538.0,50444.73,50444.73
1482032,2137382,100042,0.0,95,-777.0,-777.0,32.85,32.85
1482384,1514918,100049,1.0,5,-1330.0,-1330.0,5791.725,5791.725
1482625,2396758,100100,1.0,20,-109.0,-108.0,35157.825,35157.825
1483320,1194857,100061,1.0,2,-649.0,-660.0,44223.12,44223.12
1483539,2833536,100067,0.0,11,-2320.0,-2322.0,2250.0,2250.0
1484122,1596605,100075,0.0,22,-63.0,-63.0,32718.51,32718.51
1486587,1284590,100063,2.0,4,-335.0,-363.0,107156.025,107156.025
1490819,2570592,100073,1.0,17,-396.0,-394.0,55973.295,20.79
1491129,2396758,100100,1.0,7,-499.0,-499.0,35157.825,35157.825
1493231,1251047,100016,1.0,16,-567.0,-571.0,14480.46,14476.5
1493301,1461368,100040,1.0,19,-467.0,-469.0,18984.24,18984.24
1493912,1843384,100011,0.0,56,-645.0,-645.0,563.355,563.355
1495095,1594297,100013,1.0,12,-496.0,-493.0,23153.985,23147.82
1497570,2572058,100053,1.0,2,-589.0,-592.0,9636.705,9636.705
1498253,1856124,100086,0.0,57,-880.0,-910.0,67.5,67.5
1499487,2635998,100072,1.0,1,-652.0,-657.0,5511.78,5511.78
1499951,2055750,100070,1.0,3,-1277.0,-1299.0,13879.26,13879.26
1500046,1193310,100009,1.0,3,-1420.0,-1425.0,17341.605,17341.605
1500211,1874778,100056,1.0,25,-1416.0,-1441.0,21678.705,56.97
1500311,2794143,100011,1.0,8,-949.0,-952.0,31295.25,31295.25
1501962,1923010,100037,1.0,4,-2491.0,-2504.0,25595.82,25595.82
1502167,1187878,100034,1.0,3,-197.0,-248.0,21281.13,21281.13
1502463,1874778,100056,1.0,25,-1416.0,-1409.0,21678.705,21621.735
1502735,1595956,100100,0.0,92,-869.0,-869.0,35775.0,35775.0
1503262,1814975,100054,1.0,5,-696.0,-702.0,8589.6,8589.6
1503276,2001242,100007,2.0,12,-504.0,-514.0,16509.6,16509.6
1505415,2708182,100093,1.0,5,-346.0,-343.0,8174.205,4868.1
1507778,1973524,100021,1.0,2,-2742.0,-2776.0,2709.45,2709.45
1508280,1685712,100092,1.0,6,-2801.0,-2811.0,8496.405,8496.405
1508854,1025031,100078,1.0,14,-1174.0,-1181.0,11508.3,11508.3
1510803,1772508,100026,2.0,2,-408.0,-425.0,770004.315,770004.315
1510821,1182112,100049,1.0,11,-86.0,-94.0,7801.155,7801.155
1511805,1677977,100078,1.0,33,-292.0,-294.0,19548.81,19548.81
1512643,1843384,100011,0.0,52,-767.0,-767.0,563.355,563.355
1515010,1594297,100013,1.0,3,-766.0,-768.0,23153.985,23153.985
1516557,2833536,100067,0.0,111,-118.0,-118.0,2250.0,2250.0
1516682,2137382,100042,0.0,1,-2513.0,-2526.0,4500.0,4500.0
1516683,2137382,100042,0.0,115,-168.0,-168.0,32.85,32.85
1518810,1194857,100061,1.0,19,-139.0,-147.0,44223.12,44223.12
1519498,2244872,100069,1.0,2,-1495.0,-1509.0,11628.18,11628.18
1519746,2396755,100003,1.0,11,-2010.0,-2013.0,6737.31,6737.31
1521285,2829726,100028,2.0,22,-1143.0,-1146.0,5897.52,5897.52
1523322,2137382,100042,0.0,70,-1437.0,-1437.0,4500.0,4500.0
1523495,1026256,100054,1.0,5,-135.0,-142.0,10349.91,10349.91
1526346,2396758,100100,1.0,8,-469.0,-477.0,35157.825,35157.825
1526376,2137382,100042,0.0,56,-1643.0,-1643.0,61650.0,61650.0
1527467,1251047,100016,1.0,11,-717.0,-697.0,14480.46,3.96
1530225,1110212,100098,1.0,7,-407.0,-422.0,10629.72,10629.72
1531991,2833536,100067,0.0,101,-252.0,-263.0,2250.0,2250.0
1532400,2396755,100003,1.0,2,-2280.0,-2290.0,6737.31,6737.31
1533865,1856124,100086,0.0,5,-2311.0,-2305.0,5625.0,5625.0
1537818,2613879,100008,1.0,6,-459.0,-463.0,25309.575,25309.575
1537840,1596605,100075,0.0,24,-25.0,-34.0,9216.18,9216.18
1538031,1914954,100028,0.0,29,-816.0,-819.0,7560.09,2250.0
1539363,1856124,100086,0.0,32,-1520.0,-1528.0,5625.0,5625.0
1540162,1315507,100093,2.0,10,-501.0,-512.0,8304.21,8304.21
1542930,2038692,100013,0.0,69,-1353.0,-1353.0,274.32,274.32
1542996,1885254,100059,2.0,9,-56.0,-70.0,416819.61,416819.61
1543128,2551852,100066,1.0,8,-408.0,-419.0,10729.44,10729.44
1545146,1330002,100069,2.0,5,-81.0,-81.0,26541.09,26541.09
1546046,1179472,100088,1.0,1,-1505.0,-1522.0,15388.47,15388.47
1547176,1716930,100042,1.0,8,-1465.0,-1469.0,20150.55,20150.55
1547353,2833536,100067,0.0,77,-678.0,-691.0,2250.0,2250.0
1547855,2495675,100005,1.0,3,-646.0,-683.0,4813.2,4813.2
1549756,1914954,100028,0.0,63,-301.0,-303.0,11250.0,11250.0
1550585,1955764,100064,1.0,7,-397.0,-403.0,2144.61,1671.84
1551397,2038692,100013,0.0,38,-2053.0,-2083.0,7875.0,1125.0
1552998,2712661,100072,3.0,2,-64.0,-35.0,11249.1,130.5
1554318,1189316,100025,1.0,18,-1159.0,-1152.0,23860.125,23857.2
1557130,2038692,100013,0.0,9,-2571.0,-2583.0,7875.0,7875.0
1557906,1642618,100071,1.0,3,-963.0,-977.0,60289.425,60289.425
1558182,2794143,100011,1.0,28,-349.0,-348.0,31295.25,30014.685
1559068,2137382,100042,0.0,84,-1112.0,-1112.0,32.85,32.85
1559620,1077565,100039,7.0,5,-545.0,-550.0,36035.19,36035.19
1559947,2558997,100091,1.0,1,-588.0,-600.0,7078.95,7078.95
1560961,1430602,100011,1.0,2,-2447.0,-2449.0,14614.335,14614.335
1561714,1366912,100048,1.0,7,-104.0,-108.0,57466.53,57466.53
1561926,1557583,100043,0.0,10,-834.0,-834.0,3132.135,3132.135
1562733,2411919,100023,1.0,11,-1519.0,-1543.0,7992.0,7992.0
1563038,1670175,100035,1.0,12,-1067.0,-1070.0,22857.75,22857.75
1563634,1843384,100011,0.0,29,-1377.0,-1379.0,9000.0,9000.0
1564268,1130787,100057,2.0,4,-162.0,-184.0,34927.65,34927.65
1567273,1028761,100080,1.0,1,-1324.0,-1335.0,6084.495,6084.495
1569799,1046038,100084,1.0,6,-1951.0,-1950.0,14913.99,14913.99
1572150,1874778,100056,1.0,53,-576.0,-582.0,21678.705,21678.705
1572289,1914954,100028,0.0,36,-696.0,-690.0,10084.05,3334.05
1572755,1874778,100056,1.0,9,-1896.0,-1927.0,21678.705,45.675
1573491,1108870,100013,1.0,2,-212.0,-222.0,4742.415,4742.415
1574847,2305060,100041,1.0,7,-1297.0,-1493.0,7297.515,944.91
1577465,1413109,100009,1.0,1,-418.0,-424.0,8996.76,8996.76
1578260,2327930,100038,1.0,4,-697.0,-707.0,11100.6,11100.6
1578551,2747908,100092,1.0,1,-2193.0,-2202.0,3492.675,3492.675
1579233,2408142,100080,1.0,4,-269.0,-271.0,31778.73,31778.73
1579501,2794143,100011,1.0,22,-529.0,-560.0,31295.25,4102.065
1580440,2137382,100042,0.0,5,-2421.0,-2434.0,4500.0,4500.0
1580930,2006578,100014,1.0,1,-64.0,-77.0,14045.625,14045.625
1581039,1562063,100017,1.0,8,-371.0,-384.0,11783.52,11783.52
1581207,1595956,100100,0.0,14,-2587.0,-2600.0,4500.0,4500.0
1581509,2628319,100082,0.0,79,-713.0,-713.0,69.39,69.39
1581948,2769249,100017,1.0,1,-2398.0,-2422.0,16967.295,16967.295
1582507,1557583,100043,0.0,9,-827.0,-834.0,19367.865,19367.865
1583010,1528842,100061,3.0,5,-647.0,-660.0,34431.48,34431.48
1584408,2426800,100047,1.0,4,-1347.0,-1347.0,11117.7,11117.7
1588841,1461368,100040,1.0,13,-647.0,-681.0,18984.24,6225.12
1591383,2839252,100092,1.0,2,-332.0,-355.0,7049.88,7049.88
1591404,2165375,100087,1.0,4,-582.0,-594.0,18734.805,18734.805
1591525,1461368,100040,1.0,6,-857.0,-882.0,18984.24,3664.8
1592049,1284590,100063,1.0,3,-365.0,-381.0,12637.845,12637.845
1592781,1185699,100043,1.0,6,-2230.0,-2248.0,5287.815,5287.815
1593187,1885254,100059,1.0,5,-176.0,-197.0,16294.5,16294.5
1593272,2833536,100067,0.0,35,-1713.0,-1722.0,2250.0,2250.0
1595825,2305060,100041,1.0,5,-1357.0,-1493.0,7297.515,7297.515
1596193,2628319,100082,0.0,45,-1839.0,-1839.0,91.89,91.89
1597536,1361907,100073,1.0,7,-577.0,-579.0,19196.73,19196.73
1598341,1516108,100044,1.0,5,-228.0,-247.0,8565.705,8565.705
1599184,2257657,100088,1.0,2,-359.0,-378.0,25546.77,25546.77
1600059,1390161,100090,1.0,12,-227.0,-232.0,24155.01,24155.01
1600225,1595956,100100,0.0,45,-1856.0,-1876.0,4500.0,4500.0
1602005,1944776,100054,1.0,4,-1125.0,-1129.0,6582.87,6582.87
1606235,1125423,100042,1.0,5,-2599.0,-2623.0,10602.45,10602.45
1607983,2038692,100013,0.0,4,-2674.0,-2674.0,19125.0,19125.0
1608806,1856124,100086,0.0,8,-2219.0,-2221.0,5625.0,5625.0
1608833,1084766,100066,1.0,8,-210.0,-218.0,12382.65,12382.65
1610660,2672015,100090,1.0,16,-616.0,-624.0,5859.18,5859.18
1610888,1193310,100009,1.0,1,-1480.0,-1486.0,17341.605,17341.605
1611993,2492683,100043,1.0,20,-619.0,-738.0,10363.275,10363.275
1613060,1284590,100063,1.0,1,-425.0,-434.0,12637.845,12637.845
1614628,1514328,100032,1.0,3,-1406.0,-1464.0,7910.145,7910.145
1614693,2137382,100042,0.0,36,-1994.0,-1994.0,641.115,641.115
1616807,2396758,100100,1.0,6,-529.0,-533.0,35157.825,35157.825
1616823,2137382,100042,0.0,38,-1905.0,-1914.0,4500.0,4500.0
1616824,2137382,100042,0.0,82,-1173.0,-1173.0,32.85,32.85
1616852,1905091,100035,2.0,3,-633.0,-651.0,238203.0,238203.0
1618443,1856124,100086,0.0,61,-818.0,-818.0,414.54,414.54
1618468,2480304,100012,3.0,9,-237.0,-263.0,5242.86,5242.86
1619276,2384838,100037,1.0,8,-299.0,-319.0,17813.25,17813.25
1620355,2415992,100093,1.0,2,-1973.0,-1979.0,2449.215,2449.215
1621736,1595956,100100,0.0,46,-1825.0,-1817.0,4500.0,4500.0
1622703,1060558,100048,0.0,47,-106.0,-106.0,1458.27,1458.27
1623219,1596605,100075,0.0,4,-236.0,-236.0,20250.0,20250.0
1626311,1194857,100061,1.0,21,-79.0,-75.0,44223.12,43444.08
1626368,2088496,100044,1.0,18,-1819.0,-1817.0,22962.33,22951.71
1627010,1907290,100008,1.0,6,-2149.0,-2151.0,12144.285,12144.285
1627292,1548007,100061,1.0,5,-1071.0,-1081.0,26472.24,26472.24
1631133,1176822,100018,1.0,6,-1463.0,-1468.0,48759.525,48759.525
1631361,1677977,100078,1.0,8,-1042.0,-1043.0,19548.81,19548.81
1631501,1251047,100016,1.0,9,-777.0,-758.0,14480.46,3.96
1631960,1516108,100044,1.0,6,-198.0,-210.0,8565.525,8565.525
1632532,2628319,100082,0.0,64,-1171.0,-1171.0,69.39,69.39
1634946,1390161,100090,1.0,5,-437.0,-441.0,24172.65,24172.65
1635122,1595956,100100,0.0,75,-1180.0,-1180.0,36000.0,36000.0
1635662,1528842,100061,3.0,17,-287.0,-290.0,34431.48,34431.48
1638832,2794143,100011,1.0,1,-1159.0,-1169.0,31295.25,31295.25
1639421,2628319,100082,0.0,24,-2236.0,-2262.0,6750.0,6750.0
1639630,1914954,100028,0.0,16,-1059.0,-1059.0,185.175,185.175
1639695,2604725,100042,1.0,15,-794.0,-822.0,38934.18,38934.18
1639893,1485871,100021,1.0,1,-565.0,-577.0,4992.03,4992.03
1640845,2426800,100047,1.0,7,-1257.0,-1257.0,11117.7,11117.7
1642113,1074770,100020,1.0,2,-181.0,-198.0,5729.265,5729.265
1645889,1670175,100035,1.0,2,-1367.0,-1369.0,22857.75,22857.75
1646122,1026256,100054,1.0,2,-225.0,-236.0,10349.91,10349.91
1646749,1885254,100059,1.0,1,-296.0,-309.0,16294.5,16294.5
1647439,2794143,100011,1.0,24,-469.0,-498.0,31295.25,461.565
1648940,1227327,100082,2.0,4,-576.0,-600.0,200174.985,200174.985
1649006,2717228,100075,2.0,4,-478.0,-487.0,58211.595,58211.595
1649106,2339761,100063,1.0,19,-183.0,-183.0,24650.1,24650.1
1649910,2613879,100008,1.0,4,-519.0,-531.0,25309.575,25309.575
1652319,2137382,100042,0.0,72,-1403.0,-1403.0,6525.0,6525.0
1655086,2803221,100045,1.0,12,-1130.0,-1127.0,9011.61,7613.865
1655137,2421381,100009,1.0,1,-795.0,-804.0,7435.845,7435.845
1655857,1950528,100087,1.0,6,-1049.0,-1057.0,7485.615,7485.615
1656010,2137382,100042,0.0,69,-1418.0,-1437.0,4500.0,4500.0
1657284,1950528,100087,1.0,8,-989.0,-997.0,7471.215,7471.215
1657629,2396758,100100,1.0,18,-169.0,-168.0,35157.825,35157.825
1658037,2299459,100059,1.0,1,-2777.0,-2777.0,9917.01,9917.01
1659013,1595956,100100,0.0,63,-1459.0,-1459.0,320.13,320.13
1659726,1315507,100093,1.0,2,-741.0,-785.0,3080.835,3080.835
1660092,2628319,100082,0.0,29,-2144.0,-2161.0,6750.0,6750.0
1660338,1548007,100061,1.0,9,-951.0,-962.0,26472.24,26472.24
1660448,1914954,100028,0.0,69,-197.0,-197.0,1.17,1.17
1660457,2243829,100012,1.0,8,-1431.0,-1448.0,3012.075,3012.075
1660930,2803221,100045,1.0,3,-1400.0,-1400.0,9011.61,9011.61
1660990,2525901,100093,1.0,7,-2087.0,-2091.0,8002.575,8002.575
1662231,2052027,100045,2.0,14,-597.0,-597.0,50444.73,50444.73
1663087,1814975,100054,1.0,9,-576.0,-579.0,8589.6,8589.6
1663407,1685712,100092,1.0,9,-2711.0,-2714.0,8496.405,8496.405
1663579,1845713,100040,1.0,3,-2870.0,-2888.0,5839.695,5839.695
1665025,1060558,100048,0.0,49,-47.0,-47.0,14400.0,14400.0
1665180,1223113,100046,1.0,10,-239.0,-239.0,28390.635,28390.635
1665389,1110212,100098,1.0,11,-287.0,-299.0,10629.72,10629.72
1666931,2833536,100067,0.0,64,-1042.0,-1042.0,168.345,168.345
1668467,1179472,100088,1.0,6,-1355.0,-1371.0,15388.47,15388.47
1668693,1198431,100035,1.0,11,-1428.0,-1428.0,12001.86,12001.86
