,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
3278,1637389,445224,Cash loans,26224.56,513000.0,513000.0,,513000.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-1209,XNA,LIMIT,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,36.0,middle,Cash X-Sell: middle,,,,,,
3279,2499483,246029,Cash loans,15697.845,315000.0,374665.5,,315000.0,SUNDAY,9,Y,1,,,,XNA,Approved,-695,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-665.0,565.0,365243.0,365243.0,1.0
3280,2310140,420811,Consumer loans,17577.0,94500.0,99490.5,0.0,94500.0,THURSDAY,12,Y,1,0.0,,,XAP,Approved,-625,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,50,Furniture,6.0,low_normal,POS industry with interest,365243.0,-590.0,-440.0,-440.0,-433.0,0.0
3281,1712128,226740,Consumer loans,2526.57,13585.5,14301.0,0.0,13585.5,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-862,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Regional / Local,100,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-831.0,-681.0,-711.0,-708.0,0.0
3282,1465281,430588,Consumer loans,4450.32,40455.0,36409.5,4045.5,40455.0,SUNDAY,18,Y,1,0.1089090909090909,,,XAP,Approved,-641,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,10.0,middle,POS mobile with interest,365243.0,-588.0,-318.0,-318.0,-312.0,0.0
3283,1877673,380942,Consumer loans,8077.23,62451.0,85185.0,0.0,62451.0,MONDAY,13,Y,1,0.0,,,XAP,Approved,-474,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,156,Connectivity,18.0,high,POS mobile with interest,365243.0,-443.0,67.0,-233.0,-230.0,0.0
3284,1849494,380090,Consumer loans,8193.645,56331.0,50697.0,5634.0,56331.0,THURSDAY,12,Y,1,0.1089264913070632,,,XAP,Approved,-305,Cash through the bank,XAP,Family,Refreshed,Mobile,POS,XNA,Country-wide,156,Connectivity,8.0,high,POS mobile with interest,365243.0,-274.0,-64.0,-64.0,-57.0,0.0
3285,1187308,298591,Consumer loans,16326.405,119601.0,115218.0,11961.0,119601.0,FRIDAY,16,Y,1,0.1024274161900656,,,XAP,Approved,-1137,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,156,Connectivity,8.0,middle,POS mobile with interest,365243.0,-1106.0,-896.0,-1016.0,-1009.0,0.0
3286,2024749,139820,Cash loans,13064.715,135000.0,146137.5,0.0,135000.0,FRIDAY,6,Y,1,0.0,,,XNA,Approved,-2766,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,15.0,middle,Cash Street: middle,365243.0,-2736.0,-2316.0,-2316.0,-2309.0,1.0
3287,2554175,304023,Cash loans,24617.205,315000.0,341194.5,,315000.0,FRIDAY,12,Y,1,,,,XNA,Approved,-1510,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,18.0,middle,Cash X-Sell: middle,365243.0,-1480.0,-970.0,-970.0,-962.0,1.0
3288,2128511,254030,Cash loans,17224.2,157500.0,157500.0,0.0,157500.0,MONDAY,12,Y,1,0.0,,,XNA,Approved,-2346,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2316.0,-1986.0,-2016.0,-2011.0,0.0
3289,1078542,262196,Consumer loans,11774.025,76495.5,61195.5,15300.0,76495.5,SUNDAY,17,Y,1,0.2178309954061468,,,XAP,Approved,-2277,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1235,Consumer electronics,6.0,high,POS household with interest,365243.0,-2244.0,-2094.0,-2094.0,-2088.0,0.0
3290,2728179,144213,Consumer loans,11706.93,195138.0,175621.5,19516.5,195138.0,TUESDAY,14,Y,1,0.1089241599651156,,,XAP,Approved,-1060,Cash through the bank,XAP,Unaccompanied,New,Medicine,POS,XNA,Stone,40,Industry,18.0,low_normal,POS industry with interest,365243.0,-1027.0,-517.0,-517.0,-515.0,0.0
3291,1326238,399494,Consumer loans,14308.56,143100.0,128790.0,14310.0,143100.0,FRIDAY,10,Y,1,0.1089090909090909,,,XAP,Refused,-2285,Cash through the bank,HC,,Repeater,Furniture,POS,XNA,Stone,30,Furniture,10.0,low_normal,POS industry with interest,,,,,,
3292,1600344,151050,Consumer loans,5124.015,38561.4,37566.0,3857.4,38561.4,SATURDAY,11,Y,1,0.1014175387034205,,,XAP,Approved,-2210,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Stone,140,Consumer electronics,10.0,high,POS household with interest,365243.0,-2179.0,-1909.0,-1909.0,-1901.0,0.0
3293,1047862,323490,Cash loans,42031.98,337500.0,353092.5,,337500.0,TUESDAY,16,Y,1,,,,XNA,Refused,-1330,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,,,,,,
3294,2367048,234456,Cash loans,26126.865,337500.0,384277.5,,337500.0,THURSDAY,15,Y,1,,,,Everyday expenses,Approved,-334,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,365243.0,-304.0,746.0,-304.0,-296.0,1.0
3295,1884677,130264,Cash loans,10613.295,90000.0,107604.0,,90000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-754,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-724.0,-394.0,-394.0,-386.0,1.0
3296,2402796,156855,Cash loans,34253.1,1129500.0,1293502.5,,1129500.0,SATURDAY,11,Y,1,,,,XNA,Refused,-419,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
3297,2801883,380412,Cash loans,32458.5,900000.0,900000.0,,900000.0,MONDAY,9,Y,1,,,,XNA,Approved,-1129,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-1099.0,311.0,365243.0,365243.0,0.0
3298,1791911,317306,Cash loans,,0.0,0.0,,,FRIDAY,14,Y,1,,,,XNA,Canceled,-109,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3299,2483717,219788,Cash loans,18091.035,90000.0,92970.0,,90000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-748,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-718.0,-568.0,-568.0,-558.0,1.0
3300,1630899,219140,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-341,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3301,1649126,337201,Revolving loans,27000.0,0.0,540000.0,,,WEDNESDAY,13,Y,1,,,,XAP,Approved,-456,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3302,2620418,197625,Cash loans,48588.525,1575000.0,1762110.0,,1575000.0,MONDAY,11,Y,1,,,,XNA,Refused,-357,Cash through the bank,VERIF,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
3303,2609042,214443,Cash loans,17064.72,180000.0,215640.0,,180000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-209,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-179.0,331.0,-89.0,-85.0,1.0
3304,2244661,212851,Cash loans,13843.125,198000.0,224136.0,,198000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-1086,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-1056.0,-366.0,-366.0,-360.0,1.0
3305,2551598,301702,Cash loans,,0.0,0.0,,,FRIDAY,16,Y,1,,,,XNA,Canceled,-119,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
3306,1410272,222955,Consumer loans,5904.495,37035.0,35401.5,3825.0,37035.0,FRIDAY,10,Y,1,0.1061979204688851,,,XAP,Approved,-1413,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,37,Connectivity,8.0,high,POS mobile with interest,365243.0,-1382.0,-1172.0,-1172.0,-1166.0,0.0
3307,2280588,354752,Consumer loans,3174.435,30775.5,28728.0,4635.0,30775.5,SUNDAY,15,Y,1,0.1513034308556294,,,XAP,Approved,-1330,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,89,Connectivity,12.0,high,POS mobile with interest,365243.0,-1296.0,-966.0,-1086.0,-1078.0,0.0
3308,2696382,220055,Consumer loans,2537.775,24079.095,21667.5,2411.595,24079.095,WEDNESDAY,12,Y,1,0.1090757850703728,,,XAP,Approved,-1215,Cash through the bank,XAP,Unaccompanied,Refreshed,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1184.0,-914.0,-914.0,-909.0,0.0
3309,2552060,321188,Consumer loans,8774.19,40999.14,48348.0,4.14,40999.14,SATURDAY,10,Y,1,9.324998570148834e-05,,,XAP,Approved,-322,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-291.0,-141.0,-231.0,-223.0,0.0
3310,2490859,135922,Consumer loans,15204.825,56884.095,56880.0,4.095,56884.095,MONDAY,15,Y,1,7.840200802574553e-05,,,XAP,Approved,-407,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,4.0,low_normal,POS household with interest,365243.0,-376.0,-286.0,-286.0,-282.0,0.0
3311,2213314,166147,Consumer loans,3263.355,23692.5,22968.0,2475.0,23692.5,FRIDAY,16,Y,1,0.1059426954368588,,,XAP,Refused,-1929,Cash through the bank,LIMIT,"Spouse, partner",Repeater,Mobile,POS,XNA,Stone,20,Connectivity,10.0,high,POS mobile with interest,,,,,,
3312,1431009,358070,Cash loans,13765.5,225000.0,225000.0,,225000.0,WEDNESDAY,11,Y,1,,,,XNA,Approved,-572,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-542.0,148.0,365243.0,365243.0,0.0
3313,2486738,423300,Cash loans,25438.815,135000.0,139455.0,,135000.0,SATURDAY,14,Y,1,,,,XNA,Approved,-382,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,low_normal,Cash X-Sell: low,365243.0,-352.0,-202.0,-202.0,-192.0,1.0
3314,1849642,403696,Consumer loans,5086.53,94144.5,112783.5,0.0,94144.5,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-1812,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,30180,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1778.0,-1088.0,-1088.0,-1080.0,0.0
3315,2414956,441543,Consumer loans,8131.995,180310.5,180310.5,0.0,180310.5,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-1547,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,30180,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1512.0,-822.0,-1002.0,-999.0,0.0
3316,2631660,432651,Revolving loans,2250.0,45000.0,45000.0,,45000.0,FRIDAY,15,Y,1,,,,XAP,Approved,-423,XNA,XAP,,Repeater,XNA,Cards,walk-in,Country-wide,30180,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3317,2496964,122139,Consumer loans,6492.825,69561.0,69561.0,0.0,69561.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-452,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,30180,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-421.0,-91.0,-91.0,-86.0,0.0
3318,2260267,129715,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,15,Y,1,,,,XAP,Approved,-218,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Country-wide,30180,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3319,1770935,284570,Consumer loans,10087.56,78876.0,85815.0,0.0,78876.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-642,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,30180,Consumer electronics,10.0,middle,POS household with interest,365243.0,-611.0,-341.0,-371.0,-368.0,0.0
3320,2107257,423317,Consumer loans,6568.875,142758.0,142758.0,0.0,142758.0,TUESDAY,7,Y,1,0.0,,,XAP,Approved,-1549,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,30180,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1515.0,-825.0,-855.0,-851.0,0.0
3321,1057097,155030,Consumer loans,9499.545,87768.0,85504.5,8779.5,87768.0,TUESDAY,10,Y,1,0.1014135339650803,,,XAP,Approved,-2382,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,30180,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2351.0,-2081.0,-2081.0,-2076.0,1.0
3322,2437389,110724,Consumer loans,2510.1,14845.5,15826.5,0.0,14845.5,SATURDAY,11,Y,1,0.0,,,XAP,Approved,-2747,Cash through the bank,XAP,Other_B,New,Consumer Electronics,POS,XNA,Country-wide,1500,Consumer electronics,8.0,high,POS household with interest,365243.0,-2716.0,-2506.0,-2506.0,-2494.0,1.0
3323,1411987,178630,Consumer loans,13546.125,244935.0,199935.0,45000.0,244935.0,TUESDAY,11,Y,1,0.2000901909040802,,,XAP,Approved,-133,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,116,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-103.0,407.0,365243.0,365243.0,0.0
3324,2000931,155387,Consumer loans,15400.62,208125.0,234909.0,0.0,208125.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-941,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,116,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-910.0,-400.0,-400.0,-397.0,0.0
3325,1307206,453422,Consumer loans,5964.885,55111.5,53689.5,5512.5,55111.5,TUESDAY,15,Y,1,0.1014089665275436,,,XAP,Approved,-2908,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,700,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2877.0,-2607.0,-2607.0,-2602.0,1.0
3326,1062307,208548,Consumer loans,6923.475,26955.0,25218.0,2695.5,26955.0,WEDNESDAY,14,Y,1,0.1051693462107777,,,XAP,Refused,-196,Cash through the bank,HC,Family,Repeater,Computers,POS,XNA,Country-wide,370,Consumer electronics,4.0,middle,POS household with interest,,,,,,
3327,1205336,139246,Consumer loans,8871.345,86526.0,86526.0,0.0,86526.0,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-604,Cash through the bank,XAP,"Spouse, partner",Repeater,Clothing and Accessories,POS,XNA,Stone,200,Clothing,12.0,middle,POS industry with interest,365243.0,-573.0,-243.0,-423.0,-415.0,0.0
3328,2438015,428957,Consumer loans,14760.045,285660.0,285660.0,0.0,285660.0,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-863,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,200,Clothing,24.0,low_normal,POS industry with interest,365243.0,-832.0,-142.0,-172.0,-170.0,0.0
3329,1128710,165210,Consumer loans,5634.675,50204.7,50530.5,4502.7,50204.7,FRIDAY,11,Y,1,0.089107114184958,,,XAP,Approved,-885,XNA,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Regional / Local,700,Construction,12.0,high,POS industry with interest,365243.0,-854.0,-524.0,-824.0,-819.0,0.0
3330,2606460,156605,Consumer loans,6019.2,54720.0,54720.0,0.0,54720.0,WEDNESDAY,14,Y,1,0.0,,,XAP,Approved,-297,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-265.0,5.0,-175.0,-167.0,0.0
3331,1182490,211241,Consumer loans,8523.63,78750.0,76720.5,7875.0,78750.0,TUESDAY,16,Y,1,0.1013835358747322,,,XAP,Approved,-1476,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Regional / Local,76,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1440.0,-1170.0,-1170.0,-1163.0,0.0
3332,1389586,349253,Consumer loans,10657.17,71100.0,53100.0,18000.0,71100.0,SUNDAY,14,Y,1,0.2757192174913693,,,XAP,Approved,-2869,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,72,Connectivity,6.0,high,POS mobile with interest,365243.0,-2834.0,-2684.0,-2714.0,-2687.0,0.0
3333,1448989,214261,Consumer loans,14907.06,135900.0,127629.0,18000.0,135900.0,THURSDAY,13,Y,1,0.1346135478760161,,,XAP,Approved,-2133,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,127,Consumer electronics,10.0,middle,POS household with interest,365243.0,-2102.0,-1832.0,-1832.0,-1829.0,0.0
3334,1716377,428734,Consumer loans,13353.975,63400.5,66537.0,0.0,63400.5,SUNDAY,9,Y,1,0.0,,,XAP,Approved,-2486,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,31,Connectivity,6.0,high,POS mobile with interest,365243.0,-2455.0,-2305.0,-2305.0,-2297.0,1.0
3335,2211714,175030,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,13,Y,1,,,,XAP,Approved,-345,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Country-wide,1911,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,-265.0,0.0
3336,2318638,431973,Consumer loans,8959.005,169740.0,198868.5,0.0,169740.0,SATURDAY,9,Y,1,0.0,,,XAP,Approved,-416,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,1911,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-385.0,305.0,365243.0,365243.0,0.0
3337,2583964,261389,Consumer loans,13857.39,262840.5,303088.5,0.0,262840.5,TUESDAY,14,Y,1,0.0,,,XAP,Approved,-1334,Cash through the bank,XAP,Family,Refreshed,Audio/Video,POS,XNA,Country-wide,1911,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1300.0,-610.0,-610.0,-608.0,0.0
3338,1543232,212536,Consumer loans,16831.98,100796.4,89914.5,15120.9,100796.4,FRIDAY,11,Y,1,0.1567855668400627,,,XAP,Approved,-2211,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1911,Consumer electronics,6.0,middle,POS household with interest,365243.0,-2180.0,-2030.0,-2030.0,-2020.0,0.0
3339,1620677,293794,Consumer loans,43696.35,253665.0,228298.5,25366.5,253665.0,SUNDAY,13,Y,1,0.1089090909090909,,,XAP,Approved,-1454,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,30,Furniture,6.0,middle,POS industry with interest,365243.0,-1421.0,-1271.0,-1271.0,-1264.0,0.0
3340,1406895,371290,Consumer loans,12855.69,100237.5,110160.0,0.0,100237.5,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-2689,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Country-wide,795,Consumer electronics,12.0,high,POS household with interest,365243.0,-2651.0,-2321.0,-2321.0,-2316.0,1.0
3341,2713311,240465,Consumer loans,8538.615,97341.75,97339.5,2.25,97341.75,SATURDAY,15,Y,1,2.517372602664884e-05,,,XAP,Approved,-571,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,40,Connectivity,12.0,low_action,POS mobile without interest,365243.0,-537.0,-207.0,-207.0,-199.0,0.0
3342,2552055,275333,Consumer loans,7508.07,48492.0,61749.0,0.0,48492.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-815,Cash through the bank,XAP,Family,Refreshed,Audio/Video,POS,XNA,Country-wide,41,Connectivity,12.0,high,POS mobile with interest,365243.0,-784.0,-454.0,-634.0,-625.0,0.0
3343,1404899,394620,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,13,Y,1,,,,XAP,Approved,-445,XNA,XAP,Family,Refreshed,XNA,Cards,walk-in,Country-wide,320,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3344,2233769,404896,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,9,Y,1,,,,XAP,Approved,-302,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,Country-wide,320,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
3345,1536383,106649,Consumer loans,5074.065,63765.0,41265.0,22500.0,63765.0,SUNDAY,12,Y,1,0.3842946044780907,,,XAP,Approved,-1709,Cash through the bank,XAP,Other_A,Repeater,Furniture,POS,XNA,Stone,302,Furniture,10.0,middle,POS industry with interest,365243.0,-1678.0,-1408.0,-1408.0,-1401.0,0.0
3346,2841459,451551,Consumer loans,3744.63,34596.0,33705.0,3460.5,34596.0,MONDAY,15,Y,1,0.101405849266365,,,XAP,Approved,-2849,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,496,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2818.0,-2548.0,-2578.0,-2570.0,1.0
3347,1455219,303647,Consumer loans,3095.1,23760.0,15489.0,9000.0,23760.0,WEDNESDAY,10,Y,1,0.4002539173432227,,,XAP,Approved,-2007,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,496,Consumer electronics,6.0,middle,POS household with interest,,,,,,
3348,1019528,436211,Consumer loans,9902.565,88092.0,87642.0,4500.0,88092.0,TUESDAY,13,Y,1,0.053188655454723,,,XAP,Refused,-1479,Cash through the bank,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,12.0,high,POS household with interest,,,,,,
3349,1695255,357692,Consumer loans,11366.73,219987.0,219987.0,0.0,219987.0,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-669,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,1500,XNA,24.0,low_normal,POS household with interest,365243.0,-638.0,52.0,365243.0,365243.0,0.0
3350,1336995,287585,Consumer loans,6128.91,116091.0,116091.0,0.0,116091.0,SUNDAY,16,Y,1,0.0,,,XAP,Approved,-361,Cash through the bank,XAP,Family,Refreshed,Photo / Cinema Equipment,POS,XNA,Country-wide,1500,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-330.0,360.0,365243.0,365243.0,0.0
3351,2232229,294719,Cash loans,31792.95,315000.0,315000.0,,315000.0,SATURDAY,10,Y,1,,,,Urgent needs,Refused,-227,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),3,XNA,12.0,middle,Cash Street: middle,,,,,,
3352,1038911,288115,Cash loans,9456.3,297000.0,297000.0,,297000.0,FRIDAY,10,Y,1,,,,XNA,Approved,-161,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-131.0,1279.0,365243.0,365243.0,0.0
3353,1165772,366004,Consumer loans,10445.85,50116.5,55953.0,0.0,50116.5,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-297,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,1450,Consumer electronics,6.0,middle,POS household with interest,365243.0,-266.0,-116.0,-116.0,-108.0,0.0
3354,1733932,180790,Consumer loans,7379.955,66321.0,68206.5,13500.0,66321.0,SATURDAY,7,Y,1,0.1799456257791885,,,XAP,Refused,-1819,Cash through the bank,HC,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,1450,Consumer electronics,14.0,high,POS household with interest,,,,,,
3355,1038913,102043,Consumer loans,11451.33,90436.5,88155.0,9000.0,90436.5,THURSDAY,11,Y,1,0.1008884584614088,,,XAP,Approved,-2041,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Country-wide,1450,Consumer electronics,10.0,high,POS household with interest,365243.0,-2010.0,-1740.0,-1740.0,-1737.0,0.0
3356,2611308,285485,Consumer loans,26122.68,237289.5,228825.0,23733.0,237289.5,SUNDAY,7,Y,1,0.1023424106361887,,,XAP,Approved,-257,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,40,Clothing,10.0,low_normal,POS industry without interest,365243.0,-227.0,43.0,365243.0,365243.0,1.0
